

 singleAnnot.muscleDN 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"04010"	"MAPK signaling pathway"	"muscle.DN"	NA	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.861991612601304	1	0.644797178130512	6.02361215774931	4	220	0.474463576676825	1	1.06477373558119	9.4498869630746	10	220	0.982976883013593	1	0.240769732550554	3.92363727706606	1	220	0.000742097812503717	1	2.07659687251524	16.5049833887043	30	184	0.0458490092312738	1	1.47018421271985	21.1915836101883	29	184
"04964"	"Proximal tubule bicarbonate reclamation"	"muscle.DN"	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	0.376817750477718	1	2.23148148148148	0.465460939462447	1	17	0.52664192425017	1	1.39485294117647	0.730218538055765	1	17	0.264017150869939	1	3.47678571428571	0.303190153227832	1	17	8.64502269275487e-05	1	10.3501577287066	1.25581395348837	7	14	NA	NA	NA	NA	NA	NA
"00250"	"Alanine, aspartate and glutamate metabolism"	"muscle.DN"	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.667459238187021	1	0.927941176470588	1.07385079125848	1	25	0.0722988462180906	1	4.89855072463768	0.445867872393871	2	25	0.000784416593575934	1	5.17721518987342	2.15282392026578	8	24	0.533790425231325	1	1.0982359045313	2.7641196013289	3	24
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"56012"	"Pgam2"	"phosphoglycerate mutase 2"	NA	NA	NA	NA	TRUE	NA
"56690"	"Mlycd"	"malonyl-CoA decarboxylase"	NA	NA	NA	NA	TRUE	NA
"58875"	"Hibadh"	"3-hydroxyisobutyrate dehydrogenase"	NA	NA	TRUE	NA	TRUE	NA
"60525"	"Acss2"	"acyl-CoA synthetase short-chain family member 2"	NA	NA	TRUE	NA	TRUE	NA
"66052"	"Sdhc"	"succinate dehydrogenase complex, subunit C, integral membrane protein"	NA	NA	NA	NA	TRUE	NA
"66885"	"Acadsb"	"acyl-Coenzyme A dehydrogenase, short/branched chain"	NA	NA	TRUE	NA	NA	NA
"66925"	"Sdhd"	"succinate dehydrogenase complex, subunit D, integral membrane protein"	NA	NA	TRUE	NA	TRUE	NA
"66945"	"Sdha"	"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"	NA	NA	TRUE	NA	TRUE	NA
"67041"	"Oxct1"	"3-oxoacid CoA transferase 1"	NA	NA	NA	NA	TRUE	NA
"67078"	"Pgp"	"phosphoglycolate phosphatase"	NA	NA	NA	NA	TRUE	NA
"67680"	"Sdhb"	"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"	NA	NA	TRUE	NA	TRUE	NA
"67834"	"Idh3a"	"isocitrate dehydrogenase 3 (NAD+) alpha"	NA	NA	TRUE	NA	TRUE	NA
"68263"	"Pdhb"	"pyruvate dehydrogenase (lipoamide) beta"	NA	NA	TRUE	NA	TRUE	NA
"72039"	"Mccc1"	"methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)"	NA	NA	TRUE	NA	TRUE	NA
"72157"	"Pgm2"	"phosphoglucomutase 2"	NA	NA	NA	NA	TRUE	NA
"74551"	"Pck2"	"phosphoenolpyruvate carboxykinase 2 (mitochondrial)"	NA	TRUE	NA	NA	NA	NA
"78038"	"Mccc2"	"methylcrotonoyl-Coenzyme A carboxylase 2 (beta)"	NA	NA	TRUE	NA	TRUE	NA
"78920"	"Dlst"	"dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)"	NA	NA	NA	NA	TRUE	NA
"93747"	"Echs1"	"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial"	NA	NA	TRUE	NA	TRUE	NA


 singleAnnot.skinT7UP 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"04512"	"ECM-receptor interaction"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0151667828117647	1	12.4752791068581	0.192665159507661	2	59	0.000169447935178707	1	5.93438167346146	1.61542326048731	8	59	0.468890399267102	1	1.19706632653061	2.53428786737001	3	59	0.0871049631118834	1	3.03623949579832	1.05224817884954	3	59	0.0535052881896942	1	2.01366459627329	4.93355481727575	9	55	0.892894684770311	1	0.598705501618123	6.3344407530454	4	55
"04145"	"Phagosome"	"skin.T7.UP"	NA	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.000291194025693558	1	4.34343434343434	2.68324541572469	10	98	0.92934213403528	1	0.457840236686391	4.20949510173323	2	98	0.832306858375845	1	0.561561119293078	1.74780205978397	1	98	0.986513139402141	1	0.402651515151515	9.23920265780731	4	103	0.00578611998226188	1	2.01895646804569	11.8626799557032	21	103
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"108664"	"Atp6v1h"	"ATPase, H+ transporting, lysosomal V1 subunit H"	NA	NA	NA	NA	NA	TRUE
"109700"	"Itga1"	"integrin alpha 1"	NA	NA	NA	NA	TRUE	NA
"11964"	"Atp6v1a"	"ATPase, H+ transporting, lysosomal V1 subunit A"	NA	NA	NA	NA	NA	TRUE
"11972"	"Atp6v0d1"	"ATPase, H+ transporting, lysosomal V0 subunit D1"	NA	NA	NA	NA	NA	TRUE
"12266"	"C3"	"complement component 3"	NA	TRUE	NA	NA	NA	NA
"12317"	"Calr"	"calreticulin"	NA	TRUE	NA	NA	NA	TRUE
"12330"	"Canx"	"calnexin"	NA	NA	NA	NA	NA	TRUE
"12491"	"Cd36"	"CD36 antigen"	NA	NA	NA	NA	TRUE	NA
"12505"	"Cd44"	"CD44 antigen"	NA	TRUE	NA	NA	NA	TRUE
"12826"	"Col4a1"	"collagen, type IV, alpha 1"	NA	TRUE	NA	NA	NA	NA
"12830"	"Col4a5"	"collagen, type IV, alpha 5"	NA	NA	TRUE	NA	NA	NA
"12834"	"Col6a2"	"collagen, type VI, alpha 2"	NA	NA	NA	NA	TRUE	NA
"13039"	"Ctsl"	"cathepsin L"	NA	NA	NA	NA	NA	TRUE
"13040"	"Ctss"	"cathepsin S"	NA	TRUE	NA	NA	NA	NA
"13058"	"Cybb"	"cytochrome b-245, beta polypeptide"	NA	TRUE	NA	NA	NA	NA
"14129"	"Fcgr1"	"Fc receptor, IgG, high affinity I"	NA	TRUE	NA	NA	NA	NA
"14729"	"Gp5"	"glycoprotein 5 (platelet)"	NA	NA	NA	TRUE	NA	NA
"15239"	"Hgs"	"HGF-regulated tyrosine kinase substrate"	NA	NA	NA	NA	NA	TRUE
"16403"	"Itga6"	"integrin alpha 6"	NA	NA	NA	NA	TRUE	NA
"16404"	"Itga7"	"integrin alpha 7"	NA	NA	NA	NA	NA	TRUE
"16412"	"Itgb1"	"integrin beta 1 (fibronectin receptor beta)"	NA	TRUE	NA	NA	NA	NA
"16420"	"Itgb6"	"integrin beta 6"	NA	NA	NA	NA	TRUE	NA
"16773"	"Lama2"	"laminin, alpha 2"	NA	NA	NA	NA	TRUE	NA
"16779"	"Lamb2"	"laminin, beta 2"	NA	NA	NA	NA	TRUE	NA
"17533"	"Mrc1"	"mannose receptor, C type 1"	NA	NA	NA	NA	NA	TRUE
"192897"	"Itgb4"	"integrin beta 4"	NA	NA	TRUE	NA	NA	NA
"20333"	"Sec22b"	"SEC22 vesicle trafficking protein homolog B (S. cerevisiae)"	NA	TRUE	NA	NA	NA	NA
"20750"	"Spp1"	"secreted phosphoprotein 1"	NA	NA	NA	NA	NA	TRUE
"216238"	"Eea1"	"early endosome antigen 1"	NA	NA	TRUE	NA	NA	NA
"21828"	"Thbs4"	"thrombospondin 4"	NA	TRUE	NA	NA	NA	NA
"21898"	"Tlr4"	"toll-like receptor 4"	NA	NA	NA	NA	NA	TRUE
"22042"	"Tfrc"	"transferrin receptor"	NA	NA	NA	NA	TRUE	NA
"22143"	"Tuba1b"	"tubulin, alpha 1B"	NA	NA	NA	NA	NA	TRUE
"22145"	"Tuba4a"	"tubulin, alpha 4A"	NA	NA	NA	NA	NA	TRUE
"22151"	"Tubb2a"	"tubulin, beta 2A"	NA	NA	NA	NA	NA	TRUE
"22154"	"Tubb5"	"tubulin, beta 5"	NA	NA	NA	NA	NA	TRUE
"22370"	"Vtn"	"vitronectin"	NA	NA	NA	NA	TRUE	NA
"227613"	"Tubb2c"	"tubulin, beta 2C"	NA	NA	NA	NA	NA	TRUE
"234663"	"Dync1li2"	"dynein, cytoplasmic 1 light intermediate chain 2"	NA	NA	TRUE	NA	NA	NA
"235661"	"Dync1li1"	"dynein cytoplasmic 1 light intermediate chain 1"	NA	NA	NA	NA	NA	TRUE
"24088"	"Tlr2"	"toll-like receptor 2"	NA	TRUE	NA	NA	NA	TRUE
"280408"	"Rilp"	"Rab interacting lysosomal protein"	NA	NA	NA	NA	TRUE	NA
"329278"	"Tnn"	"tenascin N"	NA	TRUE	NA	NA	NA	NA
"50909"	"C1ra"	"complement component 1, r subcomponent A"	NA	TRUE	NA	NA	NA	NA
"53421"	"Sec61a1"	"Sec61 alpha 1 subunit (S. cerevisiae)"	NA	NA	NA	NA	NA	TRUE
"53857"	"Tuba8"	"tubulin, alpha 8"	NA	NA	NA	NA	TRUE	NA
"66237"	"Atp6v1g2"	"ATPase, H+ transporting, lysosomal V1 subunit G2"	NA	NA	NA	TRUE	NA	NA
"66290"	"Atp6v1g1"	"ATPase, H+ transporting, lysosomal V1 subunit G1"	NA	NA	NA	NA	NA	TRUE
"67951"	"Tubb6"	"tubulin, beta 6"	NA	NA	NA	NA	NA	TRUE
"71116"	"Stx18"	"syntaxin 18"	NA	NA	NA	NA	NA	TRUE
"73710"	"Tubb2b"	"tubulin, beta 2B"	NA	NA	NA	NA	NA	TRUE
